,Mean_G,RMS_G,Median_G,Variance_G,Std_G,Skewness_G,Kurtosis_G,Contrast_G,Entropy_G,Energy_G,Homogeneity_G,Correlation_G
86,118.6697692871094,9.582711992991598,121.0,656.8376639848575,25.6288443747442,-0.1834714827338856,0.1495989587285536,6.703967350646798,536.6893075980392,0.01403975396738921,0.06751307608014624,0.5913596270936614
87,121.2773284912109,9.90495373641431,121.0,846.2106713054236,29.0897004334081,-0.3052764690356628,0.4438878469665979,6.867601715593131,358.0909620098039,0.01690357613813389,0.1207252120984237,0.7889370659281923
88,118.6845855712891,10.24453887601714,120.0,1119.544724553591,33.45959839199494,0.2334473674832212,-0.4767021886757767,6.969345944908481,31.29068627450981,0.03473995876534371,0.3704402233716955,0.9860570639590893
89,100.2877349853516,10.36887334988225,95.0,1270.809527303791,35.64841549499487,0.1812930769954654,-0.9897860100595497,7.00566807119763,124.879243259804,0.01996695975229599,0.1827982550762966,0.9508437221579288
90,119.9146118164062,10.23837141676244,119.0,1054.458559688181,32.47242768393181,-0.3243008287983832,-0.4510502745049059,6.875971413937343,22.38728553921569,0.0383299670542677,0.3801177417108542,0.9894075669873564
91,111.9990386962891,10.2313114152765,118.0,1912.711470633512,43.73455693880427,-0.5206906259419156,-0.697430324100714,7.232546004035943,135.2812346813725,0.02167891593996203,0.2093256174759349,0.9646703430523317
92,129.6004638671875,10.05885846132263,137.0,1778.552742704749,42.17289108781551,-1.172557500741717,1.191105166526119,7.06250679059575,572.8066942401961,0.0145442441916916,0.1029485282675897,0.8388893396857136
93,145.7173919677734,10.15988741954997,153.0,1356.625927988207,36.83240323394887,-0.4955466471827377,-0.5706717250187046,7.038824261116084,29.98915441176471,0.04080934679749019,0.4712229711720319,0.9889666314619239
94,132.3353576660156,10.33701956023456,144.0,3384.378959796391,58.17541542435595,-0.6946416461081226,-0.5612988669381109,7.453357745707197,484.5321231617648,0.01813772066505831,0.1770136689080613,0.9284363345993895
95,105.5607147216797,8.772365215806522,123.0,2580.479742677649,50.79842263966126,-1.125396457585434,0.1420196218146192,6.400082354818963,526.0717984068626,0.1295883415614023,0.1995469384473555,0.8974371693379161
96,170.1933441162109,10.55861687243121,172.0,614.3311025497969,24.78570359198618,-0.6244986741638939,0.7736760753219856,6.624583429155313,262.9468596813725,0.01621029287803749,0.08967628465063175,0.7862930261349881
97,129.5921936035156,10.18852593808425,134.0,2000.89207406994,44.73133212939158,-0.6163707658648534,0.0841096590784276,7.402137500108638,735.339705882353,0.01220561089030951,0.09992970687409937,0.8166500973287523
98,98.43580627441406,10.22534862567539,101.0,1710.473235122627,41.35786787447616,-0.05939260773307015,-0.2349137700984674,7.373978849777142,1884.343305759804,0.008716204792040386,0.03696573431159441,0.4502064385338774
99,137.6750183105469,10.01182772204644,139.0,1810.72837127652,42.55265410378676,-0.7462117003758257,0.5544029137323148,7.254475801375544,592.7888786764707,0.01263991924820959,0.09215711512940641,0.8365956417510901
100,106.6194458007812,9.897396909095436,108.0,620.8850552104414,24.9175651942649,-0.4340760503296046,0.1737726986253896,6.656251659092535,218.5795189950981,0.01765084818128826,0.1210382350045752,0.8239324023647128
101,108.6161499023438,9.340723472527937,126.0,3677.406095381826,60.64162015795609,-0.6678613642811486,-0.7766829409513174,6.91575000895451,899.6969515931373,0.1282211211153392,0.182420440471482,0.877160928097319
102,106.8602600097656,9.85315306103283,113.0,1156.149143389426,34.00219321440054,-0.715567244606468,-0.1100872033729954,6.942663473051203,249.5206188725491,0.01660249493121248,0.1275123986172986,0.8923174481081908
103,92.04753112792969,9.398597417851855,100.0,2626.792677925667,51.2522455891024,-0.456254441947762,-0.5466749110903542,6.861985938169309,854.3734528186272,0.1208854671761584,0.174104371607673,0.8366216080263725
104,89.84454345703125,10.34619996712637,92.0,2318.396396007389,48.14972892973946,-0.1236024863325451,-1.436378367124535,7.211678416454727,133.184543504902,0.02199000575578409,0.2185677959687364,0.9712907099572876
105,121.8116302490234,10.30438467973366,121.0,3135.595360953128,55.99638703481795,0.03361021613726106,-0.6859033850052811,7.658008534640938,585.9188878676472,0.01444071336847145,0.1564651313785048,0.9065316197359549
106,122.1652984619141,9.427150685331455,125.0,499.8508655054029,22.35734477762069,-0.2301711683031963,0.003984743689508186,6.498866817561177,289.3272212009804,0.0171209905973909,0.09019008226757344,0.710966500747279
107,105.7758026123047,10.42743201852578,99.0,1790.027326473733,42.308714545277,0.3763172661900706,-0.3938663164109886,7.346346666362394,247.6685049019608,0.01567853849050176,0.1733930487743296,0.9305750975125587
108,136.07763671875,10.57798507800738,153.0,4114.313522100449,64.14291482385602,-0.5954664915561096,-0.8802996258147546,7.650024009323106,439.1246936274511,0.01800441236695745,0.2091588744213448,0.946610283441566
