,Mean1,Variance1,Skewness1,Kurtosis1,Contrast1,Entropy1,Energy1,Homo1,Corre1,Mean2,Variance2,Skewness2,Kurtosis2,Contrast2,Entropy2,Energy2,Homo2,Corre2,Mean3,Variance3,Skewness3,Kurtosis3,Contrast3,Entropy3,Energy3,Homo13,Corre3
43,127.8581085205078,73.56181606612049,-0.004621351860581038,-1.197078832633747,7.18591079474444,637.1936121323529,0.01479863455677753,0.08914777953422405,0.9411204615456993,128.0804595947266,73.60902557766184,-0.01486551835320598,-1.198747269296481,6.895248909720715,1046.964797794118,0.01651988796254765,0.08658969835067182,0.9033583303736278,127.8372344970703,73.60343109720297,-0.006688317191699538,-1.194942125666831,7.145332693615147,705.0444852941176,0.01495506061729907,0.08955229165531492,0.9348948418124067
44,128.0274047851562,73.80206517387519,-0.0139733943963722,-1.207675568690292,7.087451160062541,4127.139231004901,0.01118759121669334,0.03728426608044818,0.6213316398240156,128.3871154785156,73.73963517940301,-0.02211020497722528,-1.201996152534762,6.686800898380588,6817.762760416668,0.01257611733653718,0.03144041387618739,0.3733006234500879,127.6396331787109,73.94722620930425,-0.007881621060999754,-1.209332445490566,7.27006848456812,2930.672916666666,0.01068298278166139,0.03842574519813782,0.7321560425091064
45,128.3125762939453,73.86361001080991,-0.005021620377627717,-1.211776307150717,6.710063233797054,902.1404718137255,0.02109170853001619,0.1035108836608495,0.9172507642286467,128.4193878173828,74.04065166409588,-0.009558321712612285,-1.219164779674486,6.685363197688424,1071.547441789216,0.02153065648927903,0.104374615889715,0.90218526404926,127.4673309326172,74.2332237177722,-0.002697969823702115,-1.198337919003515,6.98885972426487,581.2227634803924,0.02000523599491218,0.1135122199645491,0.9472618757526473
46,127.9468994140625,73.79266894247657,-0.01340568588188568,-1.206044643651807,7.131737790899935,5161.344393382353,0.01036304864009497,0.04082692844828276,0.5267059337569789,127.9080657958984,73.72306048216528,-0.01383058571307063,-1.203199006188536,7.1216240120193,5222.89952512255,0.0105153646698188,0.04137271630923312,0.5202610773246514,127.2058563232422,74.09392852747209,-0.01080482276780779,-1.206642404305317,7.284922356060835,3926.477711397059,0.00976273806328238,0.04212861075098012,0.6427386404066805
47,128.5491027832031,73.8567406914041,-0.02367032414709724,-1.20983632175875,6.494063143397405,4697.11184129902,0.01551488859160452,0.03791280549773855,0.5694369320648133,128.2400817871094,73.78587669236498,-0.01489176588332687,-1.206664619769566,6.754627351009661,3155.187545955882,0.01352902809980124,0.0421399623037973,0.7104499186573242,128.537353515625,73.68570470159813,-0.02019249827759569,-1.204361585076827,6.471280439146309,4464.334145220588,0.01510452399350624,0.03643121741382851,0.5888555259486531
48,127.9064636230469,73.73882254227277,-0.01609943687198927,-1.203970416765695,7.226433217745767,2776.941666666667,0.01170072423392157,0.05771549522567386,0.7448192839750939,127.9059295654297,73.64063982101497,-0.01842648116079714,-1.198553187018556,7.130868273406728,3277.088449754902,0.01212604590718018,0.06044152519868125,0.698080085603193,127.4186401367188,74.00798241005243,-0.01398246201768131,-1.207815940056057,7.309143378936678,2326.207582720589,0.01148684620882353,0.05851849908745348,0.7877344713660672
49,127.7645416259766,73.70431310093902,0.0003309476812266963,-1.199716665209932,7.343505266829441,475.7538602941176,0.01864823794605397,0.1496990899917831,0.9561967820484694,127.8478546142578,73.75524407401375,-0.005876315685291254,-1.199913089708764,7.233430911641119,637.5634344362745,0.01902024594407286,0.1512400155762085,0.9413897191391306,126.8372955322266,74.18996050202682,0.0001106313133880101,-1.199078503797456,7.451882099817413,430.3572610294117,0.01892278991124931,0.1631098657172558,0.9608736282653147
50,127.7517547607422,73.58766461311514,-0.002209668361607668,-1.20943619041797,7.354649173064395,3754.175245098039,0.01508006643283777,0.0624069242718639,0.6536442643269519,127.8221282958984,73.56472062454947,-0.003192054172677701,-1.210566131482153,7.335129380439036,4146.598498774511,0.01714772384401397,0.06601867180033476,0.6174135812398535,126.4884185791016,74.1890723157782,-0.001185237453042867,-1.207141640534647,7.440469174289266,2998.931724877451,0.01543675349527563,0.06521276358942871,0.7277144837216345
51,128.8250885009766,73.44945360550344,-0.02727338257212464,-1.195504221114216,6.238925215216445,2388.901210171569,0.02265502261222145,0.09393196270635049,0.7786808865780472,128.6481018066406,73.61158187419208,-0.01698025237525527,-1.198596141463368,6.422206962692854,1785.384803921569,0.02171890752911431,0.09781242281911282,0.8354236878912666,128.3152160644531,73.50226099250584,-0.005795245567129806,-1.205089538809449,6.684825901810763,995.6083639705881,0.02104990115962584,0.0935929756783986,0.90778936176456
52,127.6996765136719,73.67288003783472,-0.00681652514429237,-1.20069705903065,7.460770299319337,1105.108118872549,0.01267219972733425,0.1043033163515893,0.8980141863143304,127.5716857910156,73.83613477757017,-0.01089145917349964,-1.205890263221991,7.321143801175768,1363.377604166667,0.01334337747155403,0.1024245158043151,0.8747810255516557,121.1708068847656,76.88501863901314,0.01530466207496646,-1.224756941876862,7.240437865145579,1017.529549632353,0.0304343001956696,0.1203839759703386,0.9137374076343678
53,127.8142700195312,73.70853298429307,-0.004294271052392477,-1.204798022964722,7.29775625259702,1748.105621936274,0.01559485931352388,0.09979755396651271,0.8393135113494585,127.5108184814453,73.87176065894894,-0.002726681669452686,-1.203918216945404,7.3761669810576,1558.77265625,0.01406960684829639,0.1029766590541035,0.8573594231804172,125.9888763427734,74.64188907154966,-0.001110310293642976,-1.202990250995408,7.518882013171189,1257.819776348039,0.01434356963575362,0.1098607218684622,0.8872469699334427
