Mean_R,RMS_R,Median_R,Variance_R,Std_R,Skewness_R,Kurtosis_R,Contrast_R,Entropy_R,Energy_R,Homogeneity_R,Correlation_R,IDM_R,Smoothness_R,Mean_G,RMS_G,Median_G,Variance_G,Std_G,Skewness_G,Kurtosis_G,Contrast_G,Entropy_G,Energy_G,Homogeneity_G,Correlation_G,IDM_G,Smoothness_G,Mean_B,RMS_B,Median_B,Variance_B,Std_B,Skewness_B,Kurtosis_B,Contrast_B,Entropy_B,Energy_B,Homogeneity_B,Correlation_B,IDM_B,Smoothness_B,Label
0.500893866,0.537374438,0.541176471,0.037876622,0.194619171,-0.687967549,-0.353405036,7.456909541,798.3334865,0.01211687,0.093637155,0.838000148,0.001251061,0.012181006,0.510627358,0.541803902,0.541176471,0.03281117,0.181138539,-0.958687884,0.343885055,7.305928029,797.6034467,0.012790072,0.095410458,0.813125655,0.001252206,0.012169809,0.496177225,0.542370639,0.541176471,0.047974072,0.219029842,-0.491318307,-0.818008315,7.594799567,794.3335478,0.011708864,0.094106803,0.872693946,0.001257353,0.012119886,1
0.479491529,0.522058604,0.525490196,0.042633059,0.206477744,-0.590633053,-0.524436049,7.569637008,1270.38822,0.009287915,0.050075725,0.77120501,0.000786548,0.019384497,0.464388141,0.496839887,0.525490196,0.031193528,0.176616896,-0.614359684,0.089445058,7.409997617,1270.217969,0.009983468,0.050616271,0.687373998,0.000786653,0.019381852,0.445134301,0.491099753,0.525490196,0.043034421,0.207447394,-0.4940759,-0.631166053,7.566415508,1260.942953,0.009588286,0.051121411,0.77498509,0.000792435,0.019240304,1
0.589554192,0.603614752,0.603921569,0.016776623,0.129524604,-1.455864457,3.882922225,6.846726959,556.6923407,0.014060865,0.072411951,0.745448515,0.001793149,0.008494451,0.551303579,0.566057339,0.603921569,0.016485275,0.128394996,-1.445635678,3.642902888,6.836898331,556.4772365,0.013902108,0.072782356,0.740973269,0.00179384,0.008491168,0.413545556,0.462439179,0.603921569,0.042830067,0.206954263,-0.172726996,-1.304331074,7.424342168,558.961826,0.011582503,0.073957818,0.899769429,0.001785873,0.008529079,1
0.885018502,0.915898606,1,0.055612508,0.235823045,-2.177970725,3.43989916,3.918409578,685.1487286,0.521026973,0.579355964,0.905550384,0.001458517,0.01045454,0.910186528,0.935481779,1,0.046686643,0.216070922,-2.680337429,5.913914699,3.736169206,587.9162531,0.498139066,0.591786152,0.903486025,0.001699472,0.008970889,0.829658239,0.881165826,1,0.08812042,0.296850837,-1.620708067,1.18389882,4.20970216,700.390579,0.509658762,0.565773985,0.939045603,0.001426776,0.010687112,1
0.63438254,0.679143971,0.690196078,0.058795326,0.242477476,-0.702409985,-0.654200271,7.572791101,524.6831801,0.020866771,0.178387342,0.931540258,0.001902362,0.008005993,0.587821033,0.638528091,0.690196078,0.062184557,0.249368316,-0.593120537,-0.817764394,7.654014746,520.7397518,0.0195024,0.178998887,0.935756213,0.001916736,0.007945839,0.503190463,0.583281288,0.690196078,0.087016419,0.294985456,-0.196244365,-1.413633287,7.663484874,506.9571538,0.021466115,0.185916948,0.955270626,0.001968753,0.007735536,1
0.530885521,0.560168995,0.572972973,0.031949866,0.178745255,-0.700814259,-0.447778382,6.829363879,262.7866115,0.022454098,0.151514091,0.93686675,0.003791266,0.004009742,0.55523129,0.579190566,0.572972973,0.027179926,0.164863355,-0.793970004,0.169631628,6.792637626,261.4861366,0.022693232,0.151935923,0.926163915,0.003810054,0.003989859,0.496354799,0.546180572,0.572972973,0.05194513,0.227914744,-0.537958996,-0.926489539,7.082361645,248.4936581,0.020781478,0.152447911,0.963268887,0.004008452,0.003791618,1
0.563484932,0.574262778,0.569620253,0.01226247,0.110736036,-0.282637007,2.497664893,6.600780394,62.75422794,0.032035151,0.263543968,0.960757279,0.01569312,0.000957552,0.539941329,0.553713012,0.569620253,0.015061461,0.122725143,0.030323736,1.043580335,6.743667542,63.81294424,0.029680243,0.268248854,0.967491719,0.015436085,0.000973708,0.443222625,0.482884564,0.569620253,0.036731206,0.191653871,-0.712666003,-0.934251104,6.870152676,61.08578431,0.029281491,0.263896862,0.987235108,0.016114347,0.000932089,1
0.437016805,0.485751653,0.443137255,0.04497098,0.212063623,-0.102161062,-1.289821776,7.532457354,506.485723,0.014246175,0.139148564,0.913282881,0.001970554,0.007726781,0.451591402,0.487732671,0.443137255,0.033948364,0.184250818,-0.543671613,-0.781977656,7.326161185,504.4791667,0.016904923,0.141875707,0.885437406,0.001978387,0.007696044,0.405930882,0.463084927,0.443137255,0.049667769,0.222862668,-0.10040472,-1.297013351,7.589403808,504.9206955,0.014927356,0.140006722,0.921737847,0.001976653,0.007702725,1
0.493845083,0.514975893,0.521568627,0.021317204,0.146004123,-1.021060369,1.555694941,7.049962005,464.2724112,0.016257041,0.124490039,0.832773708,0.002149354,0.007084022,0.498711261,0.518316962,0.521568627,0.019939552,0.141207477,-1.313850268,2.663621793,6.911441223,464.5766238,0.017485702,0.125284132,0.821130128,0.002147955,0.007088645,0.427276611,0.470186228,0.521568627,0.038509786,0.196239105,-0.285024791,-0.962349891,7.485483881,462.1786765,0.013473427,0.125282549,0.907743581,0.002159057,0.007052097,1
0.531178852,0.553335732,0.533333333,0.02402946,0.155014386,-0.392724905,0.233704084,7.288788621,863.6571078,0.010479554,0.059502391,0.724008322,0.001156542,0.013178334,0.511935066,0.533770031,0.533333333,0.022832935,0.151105707,-0.170418472,0.162553704,7.248867693,862.0807138,0.010617279,0.059450089,0.710038833,0.001158654,0.013154283,0.461517873,0.49541647,0.533333333,0.032438732,0.180107556,-0.404244598,-0.222553463,7.455906432,861.1177543,0.010087848,0.061393161,0.796146855,0.001159948,0.013139597,1
0.523307219,0.558210444,0.561904762,0.037748455,0.194289615,-0.418478908,-0.920457528,7.211051412,633.314231,0.012059273,0.063347109,0.871151101,0.001576536,0.00966323,0.516328575,0.540284122,0.561904762,0.025311735,0.15909662,-0.694803673,-0.103148783,6.976876523,633.9607077,0.013108521,0.06431039,0.807686575,0.001574933,0.009673027,0.491972642,0.529291302,0.561904762,0.038112202,0.195223468,-0.431235223,-0.820185881,7.240911514,633.1677543,0.011864274,0.063933524,0.872398151,0.001576899,0.009660885,1
0.480308563,0.513608504,0.521568627,0.03309738,0.181926854,-0.452533642,-0.596784526,7.442362352,1136.732644,0.009921292,0.059048271,0.736331841,0.000878949,0.017345141,0.426188271,0.455462598,0.521568627,0.025809736,0.160654087,-0.286267493,-0.246572368,7.281032431,1136.547381,0.010755029,0.062766421,0.662154591,0.000879093,0.017342304,0.342828608,0.383292983,0.521568627,0.029382056,0.171411948,-0.265734581,-0.796213169,7.317638018,1126.760355,0.010736008,0.063323643,0.705533504,0.000886722,0.017192949,1
0.478305413,0.522793887,0.494117647,0.044537381,0.211038813,-0.134626119,-0.954648073,7.659280199,1023.964568,0.009315212,0.07130202,0.823267506,0.000975652,0.015624421,0.470310825,0.508714456,0.494117647,0.037598126,0.193902361,-0.186375946,-0.871885413,7.56436309,1022.414415,0.009400247,0.072394035,0.791119452,0.00097713,0.015600774,0.417870495,0.467273704,0.494117647,0.043728963,0.209114714,-0.043546019,-0.952053707,7.645103668,1018.501624,0.00924291,0.070546384,0.8208826,0.00098088,0.015541083,1
0.896626072,0.91677988,0.988235294,0.036547035,0.191172788,-2.528664681,6.224378089,4.91000548,723.2203431,0.289959379,0.37559042,0.848274289,0.001381348,0.011035465,0.936608947,0.950098504,0.988235294,0.025450849,0.159533223,-3.852356154,15.03951615,4.472461338,626.9564798,0.242404252,0.402576768,0.811219939,0.001593082,0.009566593,0.796683577,0.84385146,0.988235294,0.077380565,0.278173625,-1.186375644,0.247239561,5.47367408,731.429136,0.276313004,0.360332041,0.927460216,0.001365835,0.011160721,1
0.644712325,0.659949024,0.673819742,0.019878732,0.140991958,-1.444260702,2.58967592,6.789847236,81.52058824,0.03071496,0.263809023,0.968578867,0.0121227,0.001243881,0.624490173,0.637657092,0.673819742,0.01661859,0.128913112,-1.612666943,4.113566855,6.640538849,81.09698223,0.032128439,0.268707412,0.962595505,0.012185484,0.001237419,0.51901029,0.568060549,0.673819742,0.053321106,0.230913634,-0.632296749,-1.128526307,6.990107416,84.24617034,0.029204014,0.260459842,0.987879241,0.011734752,0.00128549,1
0.431797191,0.461868673,0.418803419,0.026873857,0.163932478,0.581399084,0.014479679,7.208230644,82.98665748,0.019865632,0.19879126,0.976263359,0.01190947,0.001266274,0.435889285,0.462689792,0.418803419,0.024082375,0.15518497,0.519592824,-0.087094893,7.138828623,81.717356,0.020372772,0.199628898,0.973914861,0.01209234,0.001246907,0.380426717,0.39971757,0.418803419,0.015049649,0.122677011,1.401255656,2.997856409,6.671005136,77.5894761,0.025383442,0.195342,0.960463397,0.012728461,0.001183921,1
0.53839596,0.560159868,0.533333333,0.023908868,0.154624925,-0.254583587,-0.629466746,7.23306274,426.6644761,0.013395892,0.106702604,0.862860835,0.002338355,0.006510338,0.530456962,0.546022793,0.533333333,0.016756303,0.129446138,-0.635041213,0.531738832,7.016114939,426.202451,0.014448024,0.107342335,0.804558587,0.00234089,0.006503281,0.449674958,0.485695227,0.533333333,0.033692286,0.183554585,-0.172932219,-0.839461351,7.447170686,426.8409467,0.012605806,0.10586145,0.902646699,0.002337386,0.006513037,1
0.532211962,0.568283182,0.576470588,0.039696203,0.19923906,-0.756554098,-0.278691616,7.488170852,739.7441636,0.01024105,0.064712142,0.856917976,0.001350012,0.011287324,0.516106819,0.547843785,0.576470588,0.033766564,0.183756807,-0.92352621,0.121648965,7.312871021,740.4547641,0.011002166,0.066793855,0.831688559,0.00134872,0.011298083,0.473618571,0.516833805,0.576470588,0.042802631,0.206887967,-0.597810243,-0.582230169,7.547646986,732.575046,0.009972415,0.067212059,0.868550524,0.001363206,0.011177831,1
0.42088276,0.464626237,0.494117647,0.038735243,0.196812709,-0.505039191,-0.98715059,7.358686794,376.6524969,0.013743259,0.106935467,0.925322509,0.002648033,0.005747206,0.456273277,0.485463015,0.494117647,0.027489036,0.165798177,-0.657984034,-0.115653058,7.192075784,379.3827819,0.014646595,0.106537672,0.894157254,0.002629032,0.005788847,0.330168301,0.384293929,0.494117647,0.038670717,0.196648714,-0.144718288,-1.368523702,7.254988862,352.2094363,0.018243283,0.118500259,0.929963265,0.002831328,0.005374217,1
0.493329871,0.521000258,0.518218623,0.028066907,0.16753181,-0.447090302,0.404451893,7.244678336,48.67820159,0.029571475,0.272928447,0.986720213,0.020141543,0.00074277,0.554623314,0.57729597,0.518218623,0.025663616,0.160198677,-0.317776789,0.692973879,7.208201295,46.8685049,0.029707025,0.280704008,0.986016468,0.020903535,0.000715156,0.335584695,0.39481749,0.518218623,0.043263763,0.20799943,-0.336826985,-1.454566449,6.950621715,39.80903799,0.044969589,0.305844727,0.992943937,0.024531408,0.000607432,1
0.450485536,0.485348749,0.485943775,0.03262619,0.180627213,-0.455392294,-0.669173546,7.338998464,654.3170496,0.013951175,0.090941808,0.845731763,0.001526011,0.009984079,0.438731121,0.466929648,0.485943775,0.0255383,0.159807072,-0.581105331,0.015370516,7.152285552,653.5339614,0.014709249,0.092017713,0.80337828,0.001527839,0.009972129,0.352027188,0.399484129,0.485943775,0.035664428,0.188850279,-0.164817779,-1.084402302,7.380344106,648.9550092,0.01252157,0.08903953,0.86021649,0.001538598,0.009902259,1
0.421342917,0.468395886,0.392156863,0.041864853,0.204609024,0.18942505,-0.980942829,7.539424675,583.475,0.012591017,0.111951017,0.892642306,0.001710974,0.008903122,0.451509723,0.48489184,0.392156863,0.031259067,0.17680234,-0.299620162,-0.399460141,7.383794039,580.0826287,0.01315186,0.112489176,0.857264805,0.001720965,0.008851358,0.319197232,0.387484115,0.392156863,0.048257066,0.21967491,0.60963879,-0.925476462,7.404580587,579.2536458,0.013270813,0.11201041,0.907399866,0.001723424,0.008838708,1
0.575594151,0.58155268,0.580645161,0.006894894,0.083035498,-0.332564705,0.082340201,6.154848896,175.1308517,0.025823562,0.150902189,0.804737724,0.00567843,0.002672259,0.643418202,0.649311247,0.580645161,0.007618112,0.087281798,-0.590002139,0.852243065,6.191527082,175.8205116,0.028295218,0.151596756,0.822597999,0.005656358,0.00268279,0.556336363,0.56500265,0.580645161,0.009717845,0.098579132,-0.127403295,-0.583393454,6.328870006,174.0102788,0.024076809,0.149979303,0.862323492,0.005714736,0.002655162,1
0.44113328,0.449820422,0.442553191,0.007739841,0.087976367,-0.216456537,-0.209926436,6.389890593,162.3996477,0.02106695,0.130013932,0.838645435,0.006120753,0.002477994,0.49793435,0.506668659,0.442553191,0.008774513,0.093672372,-0.556912992,0.225680053,6.379940718,164.3139246,0.023017531,0.130606299,0.856179632,0.00604994,0.002507213,0.436101711,0.445622552,0.442553191,0.008394757,0.091622906,0.026738052,-0.52326225,6.402539757,161.0460938,0.020962869,0.130411552,0.852478629,0.006171882,0.002457351,1
0.506446928,0.53870985,0.529411765,0.033719812,0.18362955,-0.471316296,0.045042336,7.462802773,840.6794424,0.010674545,0.066404934,0.808526327,0.001188116,0.012827308,0.495726641,0.525832762,0.529411765,0.030755191,0.175371579,-0.458642683,0.320454233,7.396737256,841.5214614,0.010913874,0.06761237,0.789912568,0.001186929,0.012840086,0.42989478,0.476970829,0.529411765,0.042691649,0.206619577,-0.298249659,-0.528551777,7.575777645,828.6167126,0.011264598,0.070779526,0.850851382,0.001205392,0.01264314,1
0.532415118,0.555168142,0.545918367,0.024745809,0.157308006,-0.347854444,-0.830189558,6.83778948,156.2410539,0.024133816,0.190930417,0.9515358,0.006360639,0.002383932,0.51325218,0.529885292,0.545918367,0.017350622,0.131721761,-0.451211735,-0.189171611,6.674485698,157.4311887,0.025426199,0.192664239,0.930443305,0.006312902,0.002402092,0.41030261,0.448145536,0.545918367,0.03248619,0.180239257,-0.133570341,-1.063288391,6.973795808,154.5220435,0.022791585,0.190754873,0.963462001,0.006430899,0.002357692,1
0.653640568,0.672717316,0.701960784,0.025302595,0.159067895,-0.820843581,-0.091445869,7.151628723,379.6807445,0.013351324,0.074086276,0.884790336,0.002626965,0.005793462,0.674110802,0.683957386,0.701960784,0.013372334,0.115638807,-1.33868973,2.85068511,6.736555459,377.1311734,0.015209569,0.074413271,0.783546989,0.002644691,0.00575456,0.591312902,0.628196707,0.701960784,0.044980154,0.212085252,-0.43215975,-1.166992823,7.383171909,384.8452206,0.012355667,0.07372941,0.934270041,0.002591796,0.005872271,1
0.474653596,0.525957293,0.533333333,0.051335039,0.22657237,-0.308663572,-1.306532537,7.526430814,635.9997549,0.014399298,0.124215803,0.904718926,0.001569895,0.009702796,0.460691145,0.506896388,0.533333333,0.044707616,0.211441756,-0.512036541,-1.066041321,7.337861363,636.4810662,0.017671815,0.126797811,0.890459638,0.001568718,0.009709943,0.391720761,0.459290824,0.533333333,0.057502906,0.239797636,-0.215719266,-1.396494022,7.516394343,630.2575827,0.016507383,0.131045361,0.915704422,0.001584181,0.009614869,1
0.623815505,0.629937808,0.639344262,0.007675858,0.087611972,-0.817688382,2.144572843,6.036530923,20.13065257,0.050765793,0.337956001,0.979852264,0.047438585,0.000307169,0.678799676,0.683528509,0.639344262,0.006442222,0.080263452,1.448816291,2.439832107,5.878413894,20.29102328,0.052357011,0.340342343,0.9758721,0.047083936,0.000309616,0.509090361,0.542938634,0.639344262,0.035609365,0.188704438,-1.112885068,-0.37098042,6.388534673,19.81410846,0.047866993,0.331113792,0.995731016,0.048155079,0.000302339,1
0.627913292,0.666477281,0.607843137,0.049916864,0.223420822,-0.092656035,-1.187623052,7.580219752,519.4014246,0.01441119,0.137476601,0.919766804,0.001921647,0.00792418,0.679018986,0.703489097,0.607843137,0.033830127,0.183929679,-0.6480177,-0.06208654,7.448220399,514.2695772,0.014097133,0.13838577,0.882596679,0.001940785,0.007845685,0.564396697,0.618648128,0.607843137,0.064181874,0.253341418,-0.044779306,-1.152513087,7.772312496,528.3886029,0.012822707,0.133739168,0.936562331,0.001889017,0.008061099,1
0.420220057,0.453945478,0.4,0.029481601,0.17170207,0.436438869,-0.585243625,7.266507333,163.1558517,0.019079398,0.21384166,0.957399475,0.00609248,0.002487889,0.447050222,0.481721261,0.4,0.032201472,0.179447687,-0.048689539,-0.438311261,7.3670067,164.4340227,0.018002588,0.213390865,0.960666921,0.006045364,0.002506554,0.525649834,0.572890811,0.4,0.051896133,0.227807228,-0.072562328,-0.96399125,7.677026218,172.385386,0.016076153,0.205523435,0.974467496,0.005768034,0.002627813,1
0.421031887,0.445778352,0.43220339,0.021450489,0.146459855,-0.377848602,0.032938979,7.109593101,274.3344975,0.01747656,0.159669213,0.901895656,0.003632176,0.004185972,0.49290712,0.514679298,0.43220339,0.021937351,0.14811263,-0.684611104,0.463720308,7.09077332,275.1966759,0.017468166,0.157972454,0.903765123,0.003620837,0.004199057,0.504459252,0.535573421,0.43220339,0.032359753,0.179888168,-0.444847,-0.402539877,7.37388112,279.9151195,0.015483806,0.152708426,0.933466702,0.00355999,0.004271123,1
0.52247847,0.537819221,0.509803922,0.016265762,0.127537298,0.547069273,0.935158017,6.992701788,325.7477022,0.015290599,0.099065836,0.846388355,0.003060609,0.004970345,0.512535903,0.525643381,0.509803922,0.013607912,0.116652956,0.219636659,1.130904008,6.889623807,324.4344516,0.01584814,0.09939782,0.817111188,0.003072965,0.004950335,0.477825748,0.493334511,0.509803922,0.015061494,0.122725279,-0.886185916,1.163616272,6.8967372,317.5389093,0.015862777,0.099169451,0.838134463,0.00313949,0.004845121,1
0.920658904,0.940476176,1,0.036882619,0.19204848,-2.928102753,7.911594952,3.557717823,501.8378523,0.528488676,0.597875283,0.895695668,0.001990805,0.007657433,0.943906477,0.95902646,1,0.028772312,0.169624032,-3.889398497,14.43395335,3.448079924,418.1495864,0.485839664,0.606688598,0.888589178,0.002388552,0.006380444,0.859151025,0.901791006,1,0.075086535,0.274019224,-1.880235956,2.148698931,3.879940394,536.7875,0.526213499,0.587997193,0.945186285,0.001861292,0.008190723,1
0.626352897,0.636903536,0.649038462,0.013328163,0.115447664,-0.597788976,0.635185615,6.521089533,105.504565,0.030386203,0.212855025,0.93926571,0.009391948,0.001609871,0.58251711,0.594472678,0.649038462,0.014071581,0.118623694,-0.546766422,0.316252822,6.549981984,106.1790441,0.030868498,0.217419229,0.94208443,0.00933287,0.001620161,0.374892822,0.425747257,0.649038462,0.040716099,0.201782305,0.005823867,-1.488587744,6.904023508,104.1440257,0.026007421,0.211423673,0.980346042,0.009513117,0.001589108,1
0.483339856,0.497649124,0.478431373,0.014037234,0.118478834,0.312394246,0.058835999,6.94737758,830.972932,0.011521584,0.052371087,0.544864651,0.001201979,0.012679637,0.510342168,0.527189304,0.478431373,0.017479434,0.132209812,0.021539771,-0.632874938,7.073282355,832.2753523,0.010729187,0.052619884,0.634224977,0.001200099,0.012699512,0.468217019,0.482313254,0.478431373,0.013398897,0.115753607,0.541975987,0.287730025,6.876778896,828.7310815,0.012236026,0.052340745,0.524424279,0.001205228,0.012645432,1
0.431772868,0.487460415,0.48627451,0.051189847,0.226251734,-0.207407599,-1.203069253,7.577033933,584.8922794,0.015192109,0.172577088,0.912189593,0.001706843,0.008924037,0.412242635,0.468290976,0.48627451,0.049352448,0.222154108,-0.290955558,-1.198761598,7.52375887,581.4634804,0.015946301,0.173269693,0.90943523,0.001716893,0.008871627,0.386469403,0.47330967,0.48627451,0.074663444,0.273246124,-0.146503574,-1.547581321,7.381537673,556.9776501,0.026932369,0.185948873,0.942623569,0.001792273,0.008498013,1
0.508911971,0.538534993,0.549019608,0.031028544,0.176149211,-1.026486949,0.754944558,7.198768111,590.3537837,0.020531236,0.149152849,0.853573715,0.001691094,0.009007221,0.512571567,0.540714892,0.549019608,0.029642984,0.172171379,-1.302540241,1.573749824,7.068311189,591.355239,0.019735375,0.149080424,0.846393365,0.001688232,0.009022423,0.454267016,0.51194109,0.549019608,0.055725158,0.236061768,-0.314942625,-1.144396423,7.590937381,575.5955576,0.015168412,0.147119203,0.920577084,0.001734364,0.008781704,1
0.591509002,0.603693243,0.593301435,0.014562632,0.12067573,-0.236982698,-0.075843731,6.650998966,257.9838082,0.019539917,0.129443548,0.863907724,0.003861537,0.003936516,0.572863419,0.585075951,0.593301435,0.014141372,0.118917499,-0.382427101,0.306153859,6.619911282,259.2438419,0.020191822,0.130051216,0.859182958,0.003842848,0.00395574,0.482972287,0.511429241,0.593301435,0.028297639,0.168219022,-0.176053029,-0.68588077,7.060077041,254.5926164,0.016910946,0.128214581,0.930801923,0.003912735,0.003884765,1
0.53580053,0.567388394,0.568627451,0.034847381,0.186674533,-1.05790837,0.777394777,7.292406249,674.5308364,0.014453431,0.124498051,0.85142586,0.001480349,0.01029198,0.533271939,0.563785109,0.568627451,0.033474688,0.182960892,-1.117094935,1.003944234,7.264873249,674.6654565,0.014518584,0.125743757,0.845292078,0.001480054,0.010293966,0.509601787,0.554564434,0.568627451,0.04784773,0.218741239,-0.690325992,-0.289581003,7.581457895,665.3004289,0.013181641,0.126254038,0.893223155,0.001500854,0.010151136,1
0.916340667,0.93575606,1,0.035959185,0.189629071,-2.801000455,7.348332114,3.766704347,746.9037684,0.523783328,0.584954987,0.840788317,0.001338007,0.011396847,0.942902988,0.957216259,1,0.027196923,0.164914896,-3.718303968,13.67623724,3.338020237,651.3374847,0.510386771,0.611048939,0.81648224,0.001534149,0.009938621,0.863113762,0.898006477,1,0.061450266,0.247891642,-1.920423396,2.73518575,4.191759965,765.0064338,0.506694378,0.566102232,0.904533736,0.001306336,0.011673072,1
0.485280474,0.535697084,0.525490196,0.051474227,0.226879322,-0.313995957,-1.25946826,7.563512539,538.2109988,0.014856036,0.14622037,0.919536187,0.001854613,0.008210969,0.471646358,0.514335771,0.525490196,0.042090999,0.20516091,-0.516010351,-0.862177357,7.463926665,536.411152,0.015327158,0.146568141,0.901902861,0.001860826,0.008183557,0.411073094,0.472422381,0.525490196,0.054201817,0.232812837,-0.148951647,-1.393021443,7.526172087,523.8947304,0.015491412,0.14806067,0.92561432,0.0019052,0.007992491,1
0.468952433,0.514042848,0.505882353,0.044323665,0.210531862,-0.303790263,-0.831544312,7.623063407,961.3217065,0.010163676,0.082115865,0.83336148,0.001039165,0.014667873,0.457074453,0.499117806,0.505882353,0.040201528,0.200503188,-0.376753001,-0.767804521,7.504390502,964.2811887,0.011976189,0.084782606,0.815803583,0.00103598,0.01471289,0.410094676,0.463600525,0.505882353,0.046747803,0.216212403,-0.210794718,-0.937840527,7.628548501,952.0125919,0.010517797,0.084149156,0.843493654,0.001049316,0.014525717,1
0.503957733,0.51943004,0.5,0.01583417,0.125833899,0.376257674,1.566947722,6.642951639,55.55297181,0.039484629,0.290710296,0.973157106,0.017694891,0.000847635,0.553500416,0.570987551,0.5,0.019664073,0.140228644,0.821279137,0.273908983,6.705033849,51.89106924,0.038534061,0.295923591,0.979780964,0.018920568,0.000791759,0.365683517,0.402605428,0.5,0.028366696,0.168424155,-0.829940691,-0.712325795,6.741117319,43.04914216,0.037570863,0.30645504,0.988367139,0.022721297,0.000656834,1
0.452315446,0.501353527,0.474509804,0.046766096,0.216254701,-0.305020187,-0.89824635,7.650488637,735.7792126,0.01181091,0.110907887,0.879019705,0.00135728,0.011225189,0.41435888,0.462816848,0.474509804,0.042506153,0.206170205,-0.324717372,-0.937752959,7.544807056,735.217693,0.012076268,0.112481589,0.866899405,0.001358316,0.011216412,0.388396678,0.453843677,0.474509804,0.055122104,0.234780969,-0.110863662,-1.173169358,7.586061855,704.4148131,0.016682907,0.11867793,0.901649463,0.001417639,0.010746429,1
0.477573529,0.528196597,0.533333333,0.050915169,0.225643899,-0.393407824,-0.926168755,7.639209189,994.3136949,0.010280911,0.074950743,0.849876603,0.001004719,0.015171276,0.502914728,0.545796765,0.533333333,0.044970885,0.212063399,-0.530161298,-0.64984319,7.578000717,996.7941636,0.010666078,0.075777539,0.829692837,0.001002221,0.015208961,0.450118839,0.51665199,0.533333333,0.06432231,0.253618433,-0.241440058,-1.1146098,7.766193831,989.5054228,0.010081798,0.07629793,0.881697852,0.001009596,0.015097753,1
0.59850536,0.616670593,0.634854772,0.022073953,0.148573057,-0.623656977,0.146266834,7.029786872,31.61881127,0.033895426,0.307021709,0.98902736,0.030689047,0.000481864,0.653012098,0.668841775,0.634854772,0.020924521,0.144653105,-0.845165829,1.039811824,6.982650345,30.17132353,0.034110253,0.312153701,0.988948592,0.032115912,0.000459774,0.437290176,0.480788081,0.634854772,0.039934481,0.199836136,-0.135273477,-1.339604203,7.204559504,28.40718444,0.030692261,0.301129323,0.994547242,0.034040824,0.000432845,1
0.576712814,0.588977167,0.588235294,0.014296433,0.119567692,-1.044308557,3.011329627,6.838686307,857.1500766,0.012743017,0.052140525,0.539783377,0.001165315,0.013079068,0.538101795,0.553030361,0.588235294,0.016289039,0.12762852,-0.829034277,1.884976351,6.974196542,858.3822151,0.01157991,0.052321848,0.59555527,0.001163642,0.013097863,0.433190738,0.469252683,0.588235294,0.032543864,0.180399181,-0.323237382,-0.710314739,7.425238945,847.0850337,0.010439799,0.054879986,0.800048461,0.001179142,0.01292548,1
0.430365349,0.466912117,0.474509804,0.032792591,0.181087247,-0.501518624,-0.774145366,7.302612392,731.7785692,0.014337057,0.097768927,0.828303979,0.001364695,0.011165274,0.429867015,0.461385419,0.474509804,0.028090854,0.167603263,-0.586268577,-0.403011978,7.220591253,730.7609681,0.015986777,0.098713508,0.799892065,0.001366596,0.011149728,0.383959004,0.425800297,0.474509804,0.033881377,0.184068946,-0.358190206,-0.912524773,7.37572497,728.5923713,0.013515301,0.095827901,0.834532097,0.001370654,0.011116624,1
0.534907322,0.584461076,0.588235294,0.055468906,0.235518378,-0.507713754,-0.892699565,7.677593854,503.9577819,0.013315527,0.142135029,0.929983232,0.001980416,0.00768661,0.508222632,0.558821263,0.588235294,0.05399096,0.232359548,-0.499904859,-0.810483437,7.694098302,499.4502298,0.013166732,0.144067386,0.928682606,0.001998253,0.007617546,0.376465203,0.466603317,0.588235294,0.075992606,0.275667565,0.281800919,-1.378222457,7.617274315,471.992739,0.020385427,0.15280857,0.952140318,0.002114288,0.007198549,1
0.524255302,0.557758749,0.431818182,0.0362512,0.190397479,0.745864677,-0.833316717,6.887432445,114.5021906,0.024530351,0.21192889,0.975762589,0.008659684,0.001747165,0.540494329,0.575122633,0.431818182,0.038631924,0.196550054,0.652080567,-0.942103399,6.945230631,115.9832108,0.023900967,0.212237346,0.976962361,0.008549982,0.001769761,0.374297263,0.388394702,0.431818182,0.010752003,0.103691865,-0.481235552,0.326570486,6.455745511,111.0538909,0.026580878,0.203018746,0.920747086,0.008926395,0.001694543,1
0.606330452,0.612744352,0.610091743,0.007819024,0.088425248,0.132859667,0.51525582,6.263594739,33.59436275,0.036469589,0.292224745,0.966964543,0.028936949,0.000512609,0.644953317,0.656275618,0.610091743,0.014732906,0.121379184,0.076183349,-1.043376264,6.554212709,33.51470588,0.032584316,0.292624758,0.982537459,0.029000536,0.000511393,0.432393275,0.454693917,0.610091743,0.019782613,0.140650679,-0.186737142,-1.081855634,6.714816526,32.79969363,0.03092785,0.284118871,0.98725505,0.029613164,0.000500483,1
0.503525917,0.529379308,0.525490196,0.026704102,0.163413899,-0.824910644,0.856582932,7.25988625,622.8580576,0.013370644,0.104769789,0.820991808,0.001602963,0.009503657,0.524545707,0.547247784,0.525490196,0.024331939,0.155986982,-1.077631822,1.9028384,7.14398357,621.1617341,0.014178149,0.104827901,0.803983424,0.001607336,0.009477673,0.517401721,0.562902612,0.525490196,0.04915481,0.22170884,-0.577090785,-0.619218819,7.621393914,622.9933824,0.011836036,0.103945568,0.902716879,0.001602611,0.009505611,1
