,Mean,RMS,Median,Variance,Std,Skewness,Kurtosis,Contrast,Entropy,Energy,Homogeneity,Correlation,IDM,Smoothness
232,0.463916850382487,0.4773874443295375,0.4734035294117647,0.01267992793468048,0.1126051860914073,-0.5924718111091751,-0.229862488346571,12.62886837625975,62.81579350490196,0.02606090696388145,0.2445100822241227,0.9617969790659836,0.01567650402773947,0.0009578000334432002
233,0.4855919682700961,0.4962190321989169,0.4986047058823529,0.01043376826800372,0.102145818651591,-0.4699692765891429,0.4099792796341233,11.55422169618871,577.7280943627451,0.01437012999326744,0.06176976480721908,0.5733963238646768,0.001727970079378681,0.008815426292633355
234,0.4455452973010493,0.4642715128777526,0.4514549019607843,0.0170374257227168,0.130527490295021,-0.3128149013359017,0.2452799031662791,12.46377285744486,928.660401348039,0.01059925046587224,0.04783429033050283,0.5806485276029921,0.001075673869605195,0.01417015282844323
235,0.4612917781695198,0.4918759302462612,0.5394643137254902,0.02915182614882737,0.1707390586504077,-0.6142685777434665,-1.018060141892645,11.44007682687063,289.856893382353,0.02149591548292508,0.1432916075214185,0.9236532453283133,0.003438371012297129,0.004421757317661254
236,0.4537540467864392,0.4969519868312562,0.4739309803921569,0.04106854224046303,0.2026537496333661,-0.1909597496080657,-0.4714945476798853,13.3487686435218,2028.286565563726,0.008910122815703867,0.04764645593532256,0.6210895521001893,0.0004927861878924229,0.03094904385332014
237,0.4771818470913756,0.5129945666667853,0.5004937254901961,0.0354609102361059,0.1883106747800185,-0.5680173418994244,-0.3218003804377432,12.87561439600843,951.0663756127454,0.01073670784993581,0.06998075121151749,0.7943416519214195,0.001050358780659345,0.01451135115106817
238,0.3900912173701268,0.4017118194702514,0.38828,0.009201228032792337,0.09592303181609899,0.2735245294265012,0.2807987464880326,11.63527689315669,575.2806832107844,0.01381743592665709,0.06081642792114144,0.519614401095024,0.001735307128330871,0.0087780844015977
239,0.6377571176745844,0.6459401637020247,0.6520431372549019,0.01050455393880462,0.1024917261968234,-1.10448432979878,1.549474386185897,11.89977453564968,146.9732843137255,0.02419077565313,0.1718629823831127,0.8929452383499368,0.006759081627915928,0.002242413695625207
240,0.4982077109602386,0.5159792745031418,0.5218050980392157,0.01802368845654796,0.1342523312890616,-1.293719027435258,1.839233924164771,12.13482113405398,294.2992800245098,0.02037872654693468,0.1676102499752535,0.8748458244661264,0.003386628694445427,0.004490470897312526
241,0.5432425505574544,0.6045987362036351,0.5787423529411766,0.07042716308286434,0.2653811656520944,-0.4097776451247323,-0.9993109082931815,13.66460404275657,518.4333333333333,0.02183978601369067,0.2227305586142521,0.9432866948212877,0.001925255818215539,0.007905210352007561
242,0.615198859276865,0.6386116045268012,0.6590160784313726,0.02935514498073963,0.1713334321746332,-0.8211642113463855,0.1076416471385446,12.94580436345338,545.7922181372548,0.01456301233932488,0.1130234803357944,0.8569725777041082,0.001828896975995741,0.008327920421218927
243,0.4340704821119121,0.4496759337603154,0.4653678431372549,0.01379126196234373,0.1174362037973969,-0.7599469765116517,-0.2097807987881746,11.7176389215976,30.29863664215686,0.03336452621793772,0.343896288095522,0.9830851357970072,0.03198436899227253,0.0004618022268582873
244,0.486000458427878,0.4946916337181357,0.500293725490196,0.008523366878610553,0.09232208229134865,-0.3800547794585619,-0.1872141614264642,11.05333956770145,302.4546109068627,0.01678349818114253,0.08944628433479589,0.7285590983938565,0.003295568019781404,0.004615087870480503
245,0.4580940677897135,0.4745018302046209,0.4484458823529411,0.01530181192340818,0.1237004928179681,0.3907957462526459,-0.06461462309488875,12.55239343900558,82.42146139705882,0.02398861843329531,0.2402790633832684,0.9586635213760096,0.01199077102317537,0.001257538158401434
246,0.5960058843874464,0.6038353027001493,0.5941290196078431,0.00939405856251877,0.09692295168080041,0.02225826112268499,1.016146929623662,11.99304048382221,28.19747242647059,0.04374763455975605,0.3716345244901076,0.9770005132466653,0.03430093434501604,0.0004301475159435754
247,0.4478270110365924,0.4763488803447555,0.4881258823529411,0.026359223991734,0.1623552401117192,-0.8469823149813623,-0.0583039051272265,13.05513420112566,507.8158241421568,0.01298094380084839,0.08994798642321553,0.8519055033740359,0.001965397822295878,0.007748599156206678
248,0.4189344113099341,0.4681842807813276,0.4514031372549019,0.04369047979112792,0.2090226776958135,-0.2476396384935068,-0.9659531894289968,14.30546445914712,646.8506740196079,0.01166408619020322,0.1061834421683789,0.8862132898908293,0.001543593369134681,0.00987013999152154
249,0.4888425903140797,0.4990659681369901,0.4607956862745098,0.01009976244753195,0.1004975743365578,1.010154697920228,0.5249748366256517,12.28397135751696,45.95182291666667,0.03124651556890785,0.2276560922615078,0.9651692881745905,0.02131261115489203,0.0007011499171356876
250,0.5024838758700502,0.5381545874386129,0.537744705882353,0.03712031447183559,0.1926663293672135,-0.5486490359913467,-0.4744653365720115,13.39060637174746,812.054442401961,0.01137100384617908,0.08848240038972074,0.8319424753168452,0.001229947139553619,0.01239084988132102
251,0.4192352145744772,0.4724148516313619,0.44144,0.04741762690257376,0.2177558883304278,0.005029452600861671,-1.024607178124514,13.79552222646016,1546.256158088236,0.01439947721106032,0.07880451645464871,0.7496073305449205,0.0006463114083074585,0.02359399595681359
252,0.437732483436734,0.4775338290120497,0.4642260784313725,0.0364288307952188,0.1908633825415939,-0.34728664463777,-0.792762822998617,12.80092258925489,760.0116268382354,0.01134623342602102,0.08716068834196113,0.8399249904560686,0.001314059962245013,0.01159685705161823
253,0.4336138120883119,0.4783452319848829,0.4476870588235294,0.04079322292891358,0.201973322319839,-0.2416971339489385,-0.8992962200604837,13.49806308972727,454.8271599264706,0.01421033695414863,0.1413397335806515,0.9143688060169545,0.002193882382895336,0.006940107047983926
254,0.4645407632865158,0.5075154103134014,0.5262482352941176,0.04177377095076151,0.2043863277001706,-0.5839273696085758,-0.8715101425039204,12.6741708201986,443.0247855392158,0.01681164752172589,0.1545179857718857,0.9186061142954858,0.002252211804295046,0.006760015867146356
255,0.5097260647164139,0.5366880973686746,0.5162694117647059,0.02821345280592615,0.1679686066082771,-0.656251130413624,0.7362675897855873,13.41864567603025,573.992631740196,0.01441656205063515,0.1428467363581302,0.8436269662934283,0.001739196327099402,0.008758190259110413
256,0.4411523888801127,0.4741846737871981,0.460436862745098,0.03023567464004143,0.1738840839181132,-0.2134942038856869,-0.4001835027853202,12.86049518297298,1731.575827205883,0.008775822272515292,0.04357418220584766,0.5605023486034452,0.0005771782391921919,0.02642170274678169
257,0.526692079336129,0.5420889492825203,0.5584462745098039,0.01645588249881163,0.128280483701971,-1.091669246050884,1.289752425037261,11.47729643472049,516.9273590686274,0.01427640193932761,0.0626200435208994,0.7588919963335748,0.00193082591165894,0.007887685503660258
258,0.4317575260955212,0.4418819972014458,0.4384835294117647,0.008845138110613836,0.09404859441062283,-0.1742653987489189,0.3985903963328239,11.7847924437946,462.5087622549018,0.01603395693471767,0.08173025079690666,0.5986130012988499,0.002157531151938865,0.007057314726729225
259,0.4248328082634421,0.4641456322616215,0.442854705882353,0.03494825297053777,0.1869445184286979,-0.1504912820641007,-1.165841085527896,14.18376377006289,566.212668504902,0.01213142450398811,0.1064901848223892,0.8755023642055972,0.001763044875005566,0.008638039023677366
